Profile
Address,Zinas Kanther and Origenous Corner street
City,Limassol
State,-
Country,Cyprus
Phone,357 2 5558080
Website,http://www.polymetalinternational.com
Sector,Basic Materials
Industry,Other Precious Metals & Mining
Full Time Employees,11611

Key Executives
Name,Title,Pay,Exercised,Year Born
Mr. Vitaly N. Nesis,Group CEO & Exec. Director,739822,0,1976
Mr. Maxim  Nazimok,Chief Financial Officer,-,0,1982
Mr. Vitaly  Savchenko,Chief Operating Officer,-,0,
Ms. Evgenia  Onuschenko,Director of Corp. Fin.,-,0,
Igor  Agapov,Deputy Director of Science & Technology,-,0,
