ticker,index_ticker,comment
OKE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
OMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ORCL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ORLY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
OXY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PAYX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PBCT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PCAR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEAK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PEP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PFE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PFG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PGR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PHM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PKG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PKI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PLD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PNW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PPG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PPL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PRGO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PRU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PSA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PSX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PVH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PWR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PXD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
PYPL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
QCOM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
QRVO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RCL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
REG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
REGN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RHI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RJF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RMD,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ROST,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RSG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
RTN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SBAC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SBUX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SCHW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SEE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SHW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SIVB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SJM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SLB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SLG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SNA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SNPS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SPG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SPGI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SRE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STE,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
STZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SWK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SWKS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
SYY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
T,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TAP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TDG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TEL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TFX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TGT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TIF,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TJX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TMO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TMUS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TPR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TROW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TRV,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TSCO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TSN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TTWO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TWTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TXN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
TXT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UAA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UAL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UDR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UHS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ULTA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UNH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UNM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UNP,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UPS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
URI,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
USB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
UTX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
V,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VAR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VIAC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VLO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VMC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VNO,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRSK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRSN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VRTX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VTR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
VZ,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WAB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WAT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WBA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WCG,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WDC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WEC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WELL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WFC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WHR,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WLTW,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WMB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WMT,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WRB,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WRK,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WU,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
WYNN,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XEC,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XEL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XLNX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XOM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XRAY,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XRX,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
XYL,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
YUM,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZBH,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZBRA,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZION,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
ZTS,S&P500,Import all stocks in S&P500 on 2020-01-29 16:15:07.716792
