model-1601030795,1601030806.745,0.64,0.2212,0.66,0.2011,2
model-1601030795,1601030806.765,0.7,0.1998,0.66,0.2041,2
model-1601030795,1601030806.787,0.64,0.2344,0.69,0.2021,2
model-1601030795,1601030806.807,0.65,0.2008,0.7,0.1993,2
model-1601030795,1601030806.827,0.59,0.2202,0.73,0.1968,2
model-1601030795,1601030806.847,0.58,0.2478,0.72,0.196,2
model-1601030795,1601030806.868,0.66,0.2115,0.74,0.1962,2
model-1601030795,1601030806.889,0.65,0.2121,0.71,0.197,2
model-1601030795,1601030806.91,0.69,0.2164,0.73,0.1962,2
model-1601030795,1601030806.93,0.65,0.223,0.73,0.1955,2
model-1601030795,1601030806.95,0.7,0.2002,0.72,0.1956,2
model-1601030795,1601030806.97,0.68,0.2165,0.7,0.1967,2
model-1601030795,1601030806.992,0.66,0.2115,0.69,0.1983,2
model-1601030795,1601030807.013,0.64,0.2044,0.68,0.2006,2
model-1601030795,1601030807.033,0.62,0.2268,0.69,0.1962,2
model-1601030795,1601030807.053,0.63,0.2188,0.72,0.1922,2
model-1601030795,1601030807.073,0.7,0.2089,0.75,0.1905,2
model-1601030795,1601030807.095,0.62,0.2288,0.75,0.1898,2
model-1601030795,1601030807.115,0.66,0.2244,0.72,0.1905,2
model-1601030795,1601030807.135,0.63,0.2174,0.71,0.1922,2
model-1601030795,1601030807.156,0.59,0.2366,0.71,0.1915,2
model-1601030795,1601030807.176,0.6,0.2233,0.7,0.193,2
model-1601030795,1601030807.198,0.7,0.1844,0.69,0.1958,2
model-1601030795,1601030807.218,0.66,0.2287,0.7,0.1984,2
model-1601030795,1601030807.238,0.65,0.2193,0.7,0.1992,2
model-1601030795,1601030807.259,0.66,0.2141,0.71,0.1927,2
model-1601030795,1601030807.279,0.69,0.2025,0.74,0.1891,2
model-1601030795,1601030807.3,0.65,0.2157,0.74,0.1886,2
model-1601030795,1601030807.321,0.75,0.1902,0.75,0.1879,2
model-1601030795,1601030807.341,0.65,0.2201,0.74,0.1876,2
model-1601030795,1601030807.361,0.64,0.2357,0.73,0.1893,2
model-1601030795,1601030807.381,0.66,0.2003,0.7,0.1959,2
model-1601030795,1601030807.404,0.65,0.2289,0.68,0.1995,2
model-1601030795,1601030807.424,0.69,0.1971,0.7,0.193,2
model-1601030795,1601030807.444,0.61,0.2284,0.73,0.1913,2
model-1601030795,1601030807.464,0.66,0.2241,0.7,0.1938,2
model-1601030795,1601030807.485,0.7,0.2096,0.72,0.1928,2
model-1601030795,1601030807.507,0.71,0.2102,0.72,0.1909,2
model-1601030795,1601030807.527,0.63,0.2034,0.71,0.19,2
model-1601030795,1601030807.547,0.7,0.2108,0.74,0.1877,2
model-1601030795,1601030807.567,0.76,0.1868,0.76,0.187,2
model-1601030795,1601030807.588,0.68,0.2159,0.75,0.1877,2
model-1601030795,1601030807.61,0.67,0.206,0.73,0.1887,2
model-1601030795,1601030807.63,0.65,0.2092,0.73,0.1896,2
model-1601030795,1601030807.65,0.67,0.1909,0.73,0.1915,2
model-1601030795,1601030807.67,0.68,0.2057,0.72,0.1911,2
model-1601030795,1601030807.691,0.7,0.1971,0.75,0.1878,2
model-1601030795,1601030807.713,0.58,0.2419,0.75,0.1881,2
model-1601030795,1601030807.733,0.56,0.2249,0.7,0.198,2
model-1601030795,1601030807.753,0.61,0.2314,0.64,0.2042,2
model-1601030795,1601030807.773,0.68,0.2057,0.69,0.1993,2
model-1601030795,1601030807.794,0.59,0.2282,0.75,0.1915,2
model-1601030795,1601030807.816,0.67,0.2022,0.72,0.1933,2
model-1601030795,1601030807.836,0.71,0.2179,0.71,0.1966,2
model-1601030795,1601030807.856,0.64,0.2202,0.73,0.2008,2
model-1601030795,1601030807.876,0.63,0.2234,0.71,0.2055,2
model-1601030795,1601030807.897,0.74,0.2007,0.7,0.2062,2
model-1601030795,1601030807.919,0.65,0.2153,0.67,0.2057,2
model-1601030795,1601030807.939,0.68,0.2028,0.69,0.2074,2
model-1601030795,1601030807.959,0.72,0.1894,0.69,0.2073,2
model-1601030795,1601030807.979,0.65,0.2081,0.68,0.2074,2
model-1601030795,1601030808.0,0.74,0.1935,0.63,0.2104,2
model-1601030795,1601030808.022,0.61,0.235,0.6,0.2159,2
model-1601030795,1601030808.042,0.61,0.2256,0.6,0.216,2
model-1601030795,1601030808.062,0.67,0.2067,0.6,0.2117,2
model-1601030795,1601030808.082,0.68,0.2061,0.69,0.2032,2
model-1601030795,1601030808.103,0.64,0.2095,0.72,0.2011,2
model-1601030795,1601030808.125,0.6,0.2293,0.72,0.1994,2
model-1601030795,1601030808.145,0.68,0.2013,0.71,0.1983,2
model-1601030795,1601030808.165,0.64,0.2037,0.7,0.2001,2
model-1601030795,1601030808.185,0.65,0.2043,0.65,0.204,2
model-1601030795,1601030808.206,0.64,0.2138,0.63,0.2096,2
model-1601030795,1601030808.228,0.69,0.2105,0.65,0.2043,2
model-1601030795,1601030808.248,0.71,0.2048,0.64,0.201,2
model-1601030795,1601030808.268,0.68,0.1973,0.69,0.1948,2
model-1601030795,1601030808.288,0.73,0.1781,0.71,0.1903,2
model-1601030795,1601030808.309,0.64,0.1997,0.69,0.1914,2
model-1601030795,1601030808.331,0.68,0.2073,0.65,0.1969,2
model-1601030795,1601030808.351,0.68,0.2027,0.62,0.2013,2
model-1601030795,1601030808.371,0.65,0.2005,0.64,0.2006,2
model-1601030795,1601030808.392,0.63,0.2264,0.63,0.205,2
model-1601030795,1601030808.412,0.76,0.1771,0.62,0.2063,2
model-1601030795,1601030808.434,0.72,0.2037,0.64,0.1949,2
model-1601030795,1601030808.454,0.75,0.179,0.67,0.1903,2
model-1601030795,1601030808.475,0.7,0.2059,0.72,0.1836,2
model-1601030795,1601030808.495,0.71,0.1859,0.76,0.1808,2
model-1601030795,1601030808.515,0.73,0.1875,0.75,0.1806,2
model-1601030795,1601030808.537,0.64,0.2441,0.74,0.1836,2
model-1601030795,1601030808.557,0.73,0.1857,0.73,0.1851,2
model-1601030795,1601030808.578,0.69,0.1997,0.68,0.1922,2
model-1601030795,1601030808.598,0.66,0.2224,0.72,0.1884,2
model-1601030795,1601030808.619,0.68,0.202,0.72,0.1864,2
model-1601030795,1601030808.641,0.62,0.2323,0.74,0.1836,2
model-1601030795,1601030808.661,0.7,0.1893,0.73,0.1854,2
model-1601030795,1601030808.681,0.66,0.2031,0.73,0.1847,2
model-1601030795,1601030808.702,0.67,0.2216,0.73,0.1825,2
model-1601030795,1601030808.722,0.66,0.2177,0.72,0.1827,2
model-1601030795,1601030808.744,0.64,0.216,0.72,0.1862,2
model-1601030795,1601030808.764,0.69,0.2018,0.7,0.1946,2
model-1601030795,1601030808.785,0.72,0.2094,0.7,0.194,2
model-1601030795,1601030808.805,0.66,0.2042,0.72,0.1869,2
model-1601030795,1601030808.825,0.65,0.208,0.73,0.1844,2
model-1601030795,1601030808.848,0.65,0.2126,0.72,0.181,2
model-1601030795,1601030808.868,0.71,0.189,0.73,0.1821,2
model-1601030795,1601030808.888,0.69,0.1904,0.74,0.1817,2
model-1601030795,1601030808.908,0.68,0.2058,0.72,0.179,2
model-1601030795,1601030808.928,0.66,0.2038,0.73,0.1781,2
model-1601030795,1601030808.95,0.69,0.2023,0.74,0.1778,2
model-1601030795,1601030808.971,0.69,0.1889,0.74,0.1776,2
model-1601030795,1601030808.991,0.7,0.1933,0.71,0.1781,2
model-1601030795,1601030809.011,0.79,0.1584,0.73,0.1802,2
model-1601030795,1601030809.027,0.63,0.217,0.76,0.1886,2
model-1601030795,1601030809.051,0.69,0.2199,0.76,0.1877,3
model-1601030795,1601030809.072,0.74,0.1737,0.73,0.1828,3
model-1601030795,1601030809.092,0.71,0.2133,0.73,0.1829,3
model-1601030795,1601030809.112,0.67,0.2102,0.74,0.1843,3
model-1601030795,1601030809.132,0.67,0.2021,0.73,0.1893,3
model-1601030795,1601030809.154,0.75,0.1739,0.72,0.1904,3
model-1601030795,1601030809.175,0.63,0.2162,0.73,0.1896,3
model-1601030795,1601030809.195,0.67,0.2133,0.74,0.188,3
model-1601030795,1601030809.215,0.65,0.2328,0.71,0.1787,3
model-1601030795,1601030809.235,0.65,0.2187,0.73,0.1847,3
model-1601030795,1601030809.257,0.65,0.2153,0.72,0.1924,3
model-1601030795,1601030809.277,0.59,0.2413,0.74,0.1839,3
model-1601030795,1601030809.298,0.6,0.2324,0.74,0.1767,3
model-1601030795,1601030809.318,0.68,0.2131,0.78,0.1814,3
model-1601030795,1601030809.338,0.62,0.2159,0.7,0.1925,3
model-1601030795,1601030809.36,0.64,0.2354,0.7,0.1978,3
model-1601030795,1601030809.381,0.61,0.2318,0.7,0.1964,3
model-1601030795,1601030809.401,0.68,0.2128,0.74,0.193,3
model-1601030795,1601030809.421,0.64,0.2206,0.74,0.1851,3
model-1601030795,1601030809.442,0.66,0.2235,0.74,0.1846,3
model-1601030795,1601030809.463,0.72,0.2074,0.7,0.1881,3
model-1601030795,1601030809.484,0.58,0.2441,0.7,0.1889,3
model-1601030795,1601030809.504,0.7,0.204,0.73,0.1878,3
model-1601030795,1601030809.524,0.58,0.2309,0.73,0.191,3
model-1601030795,1601030809.545,0.62,0.2208,0.71,0.1972,3
model-1601030795,1601030809.567,0.58,0.2268,0.69,0.2037,3
model-1601030795,1601030809.587,0.66,0.2059,0.67,0.2062,3
model-1601030795,1601030809.607,0.64,0.2057,0.7,0.2034,3
model-1601030795,1601030809.628,0.69,0.2193,0.7,0.1944,3
model-1601030795,1601030809.648,0.64,0.2089,0.71,0.189,3
model-1601030795,1601030809.67,0.69,0.202,0.72,0.1871,3
model-1601030795,1601030809.691,0.57,0.2368,0.73,0.1875,3
model-1601030795,1601030809.711,0.73,0.1997,0.73,0.187,3
model-1601030795,1601030809.731,0.62,0.2199,0.73,0.187,3
model-1601030795,1601030809.751,0.75,0.186,0.73,0.1875,3
model-1601030795,1601030809.773,0.7,0.1967,0.73,0.1871,3
model-1601030795,1601030809.794,0.62,0.2148,0.78,0.1865,3
model-1601030795,1601030809.814,0.72,0.1977,0.71,0.1903,3
model-1601030795,1601030809.834,0.75,0.1832,0.71,0.1908,3
model-1601030795,1601030809.854,0.71,0.204,0.73,0.1871,3
model-1601030795,1601030809.877,0.64,0.2208,0.78,0.1847,3
model-1601030795,1601030809.897,0.69,0.1935,0.75,0.1848,3
model-1601030795,1601030809.917,0.59,0.2298,0.69,0.1889,3
model-1601030795,1601030809.937,0.65,0.2057,0.67,0.1914,3
model-1601030795,1601030809.958,0.74,0.1895,0.68,0.1914,3
model-1601030795,1601030809.98,0.79,0.1814,0.7,0.1888,3
model-1601030795,1601030810.0,0.67,0.2087,0.68,0.1901,3
model-1601030795,1601030810.02,0.67,0.208,0.72,0.1852,3
model-1601030795,1601030810.041,0.7,0.1946,0.73,0.1832,3
model-1601030795,1601030810.061,0.72,0.1972,0.74,0.1823,3
model-1601030795,1601030810.084,0.65,0.2185,0.76,0.1852,3
model-1601030795,1601030810.104,0.7,0.1991,0.65,0.1942,3
model-1601030795,1601030810.124,0.61,0.2425,0.64,0.2017,3
model-1601030795,1601030810.144,0.73,0.1824,0.64,0.1987,3
model-1601030795,1601030810.165,0.62,0.226,0.72,0.1911,3
model-1601030795,1601030810.187,0.59,0.2381,0.74,0.1811,3
model-1601030795,1601030810.207,0.66,0.2236,0.77,0.179,3
model-1601030795,1601030810.227,0.69,0.1975,0.76,0.1782,3
model-1601030795,1601030810.247,0.68,0.2123,0.75,0.1773,3
model-1601030795,1601030810.268,0.71,0.1958,0.75,0.1782,3
model-1601030795,1601030810.29,0.62,0.2264,0.75,0.1826,3
model-1601030795,1601030810.31,0.77,0.1666,0.75,0.183,3
model-1601030795,1601030810.33,0.76,0.1717,0.75,0.18,3
model-1601030795,1601030810.35,0.62,0.2206,0.75,0.1794,3
model-1601030795,1601030810.371,0.64,0.2124,0.75,0.1801,3
model-1601030795,1601030810.393,0.7,0.2078,0.72,0.1833,3
model-1601030795,1601030810.413,0.76,0.1901,0.71,0.1889,3
model-1601030795,1601030810.433,0.67,0.191,0.73,0.1913,3
model-1601030795,1601030810.453,0.7,0.1928,0.74,0.1883,3
model-1601030795,1601030810.473,0.72,0.1843,0.71,0.1806,3
model-1601030795,1601030810.495,0.65,0.21,0.75,0.179,3
model-1601030795,1601030810.516,0.7,0.2023,0.72,0.1803,3
model-1601030795,1601030810.536,0.64,0.2163,0.73,0.1811,3
model-1601030795,1601030810.556,0.67,0.2081,0.74,0.1826,3
model-1601030795,1601030810.576,0.74,0.1816,0.73,0.1846,3
model-1601030795,1601030810.599,0.76,0.1809,0.74,0.1833,3
model-1601030795,1601030810.619,0.78,0.1726,0.76,0.1813,3
model-1601030795,1601030810.639,0.56,0.2447,0.75,0.1806,3
model-1601030795,1601030810.659,0.68,0.203,0.73,0.1847,3
model-1601030795,1601030810.68,0.63,0.2264,0.73,0.1857,3
model-1601030795,1601030810.702,0.67,0.2071,0.74,0.1876,3
model-1601030795,1601030810.722,0.67,0.2192,0.7,0.1939,3
model-1601030795,1601030810.742,0.75,0.1797,0.67,0.2009,3
model-1601030795,1601030810.762,0.71,0.1973,0.68,0.1979,3
model-1601030795,1601030810.783,0.69,0.1987,0.71,0.1936,3
model-1601030795,1601030810.805,0.76,0.1871,0.74,0.1931,3
model-1601030795,1601030810.825,0.7,0.2034,0.75,0.1934,3
model-1601030795,1601030810.846,0.72,0.1994,0.76,0.1932,3
model-1601030795,1601030810.866,0.74,0.1918,0.75,0.1923,3
model-1601030795,1601030810.886,0.69,0.2146,0.7,0.1932,3
model-1601030795,1601030810.908,0.7,0.1975,0.67,0.2042,3
model-1601030795,1601030810.929,0.72,0.1942,0.63,0.2198,3
model-1601030795,1601030810.949,0.7,0.2004,0.65,0.2171,3
model-1601030795,1601030810.969,0.66,0.2244,0.67,0.2046,3
model-1601030795,1601030810.99,0.66,0.216,0.71,0.189,3
model-1601030795,1601030811.012,0.71,0.2033,0.76,0.1838,3
model-1601030795,1601030811.032,0.7,0.1876,0.72,0.1822,3
model-1601030795,1601030811.052,0.76,0.1836,0.74,0.1809,3
model-1601030795,1601030811.073,0.61,0.2359,0.73,0.1808,3
model-1601030795,1601030811.093,0.62,0.2206,0.75,0.1799,3
model-1601030795,1601030811.115,0.69,0.2043,0.72,0.1877,3
model-1601030795,1601030811.135,0.62,0.2267,0.67,0.1994,3
model-1601030795,1601030811.155,0.7,0.2013,0.66,0.2056,3
model-1601030795,1601030811.175,0.72,0.2032,0.66,0.2047,3
model-1601030795,1601030811.196,0.71,0.1862,0.67,0.2006,3
model-1601030795,1601030811.218,0.73,0.1851,0.68,0.1939,3
model-1601030795,1601030811.238,0.72,0.1932,0.68,0.1886,3
model-1601030795,1601030811.258,0.78,0.1652,0.71,0.1829,3
model-1601030795,1601030811.279,0.61,0.227,0.74,0.176,3
model-1601030795,1601030811.299,0.7,0.1892,0.72,0.1809,3
model-1601030795,1601030811.321,0.63,0.2338,0.72,0.1809,3
model-1601030795,1601030811.341,0.58,0.2563,0.77,0.1754,3
model-1601030795,1601030811.361,0.62,0.2351,0.68,0.19,3
model-1601030795,1601030811.382,0.59,0.2246,0.68,0.1996,3
model-1601030795,1601030811.402,0.67,0.1983,0.68,0.2017,3
model-1601030795,1601030811.424,0.64,0.2361,0.71,0.1927,3
model-1601030795,1601030811.445,0.68,0.1942,0.75,0.186,3
model-1601030795,1601030811.465,0.65,0.2164,0.74,0.1834,3
model-1601030795,1601030811.485,0.6,0.2472,0.71,0.1842,3
model-1601030795,1601030811.505,0.62,0.2135,0.69,0.1863,3
model-1601030795,1601030811.528,0.7,0.2068,0.7,0.1885,3
model-1601030795,1601030811.548,0.64,0.2239,0.7,0.187,3
model-1601030795,1601030811.568,0.64,0.2174,0.71,0.1849,3
model-1601030795,1601030811.588,0.69,0.1914,0.75,0.1842,3
model-1601030795,1601030811.609,0.7,0.2048,0.76,0.1857,3
model-1601030795,1601030811.631,0.65,0.2086,0.71,0.1893,3
model-1601030795,1601030811.651,0.7,0.1866,0.71,0.1945,3
model-1601030795,1601030811.671,0.66,0.2298,0.71,0.1908,3
model-1601030795,1601030811.692,0.67,0.2174,0.75,0.1844,3
model-1601030795,1601030811.712,0.75,0.1961,0.75,0.1804,3
model-1601030795,1601030811.734,0.66,0.2175,0.73,0.1801,3
model-1601030795,1601030811.755,0.66,0.2137,0.74,0.1804,3
model-1601030795,1601030811.775,0.71,0.2106,0.76,0.1798,3
model-1601030795,1601030811.795,0.6,0.2248,0.75,0.1796,3
model-1601030795,1601030811.816,0.64,0.2154,0.79,0.1791,3
model-1601030795,1601030811.838,0.69,0.1835,0.73,0.1822,3
model-1601030795,1601030811.858,0.63,0.2237,0.69,0.1904,3
model-1601030795,1601030811.878,0.61,0.2186,0.71,0.1974,3
model-1601030795,1601030811.898,0.61,0.2193,0.72,0.1868,3
model-1601030795,1601030811.919,0.71,0.1919,0.74,0.1799,3
model-1601030795,1601030811.941,0.73,0.1998,0.76,0.1772,3
model-1601030795,1601030811.961,0.75,0.1817,0.77,0.1756,3
model-1601030795,1601030811.981,0.72,0.2149,0.76,0.175,3
model-1601030795,1601030812.002,0.6,0.2402,0.78,0.1746,3
model-1601030795,1601030812.022,0.69,0.1976,0.74,0.1776,3
model-1601030795,1601030812.044,0.61,0.2294,0.71,0.1825,3
model-1601030795,1601030812.064,0.74,0.1797,0.71,0.1835,3
model-1601030795,1601030812.085,0.66,0.2071,0.71,0.1843,3
model-1601030795,1601030812.105,0.76,0.2019,0.71,0.1873,3
model-1601030795,1601030812.125,0.69,0.2036,0.71,0.1844,3
model-1601030795,1601030812.147,0.69,0.2067,0.72,0.1793,3
model-1601030795,1601030812.168,0.72,0.1869,0.74,0.1768,3
model-1601030795,1601030812.188,0.73,0.1989,0.77,0.1756,3
model-1601030795,1601030812.208,0.77,0.1792,0.77,0.1763,3
model-1601030795,1601030812.228,0.68,0.2119,0.76,0.1767,3
model-1601030795,1601030812.25,0.65,0.2024,0.76,0.1776,3
model-1601030795,1601030812.27,0.64,0.2019,0.74,0.179,3
model-1601030795,1601030812.29,0.72,0.1761,0.71,0.1812,3
model-1601030795,1601030812.311,0.73,0.1883,0.73,0.1808,3
model-1601030795,1601030812.331,0.71,0.1868,0.77,0.178,3
model-1601030795,1601030812.352,0.6,0.2259,0.78,0.1781,3
model-1601030795,1601030812.373,0.63,0.2046,0.7,0.1818,3
model-1601030795,1601030812.393,0.67,0.2206,0.69,0.183,3
model-1601030795,1601030812.413,0.74,0.1849,0.7,0.1806,3
model-1601030795,1601030812.433,0.62,0.2072,0.8,0.178,3
model-1601030795,1601030812.455,0.72,0.1929,0.74,0.1801,3
model-1601030795,1601030812.475,0.65,0.2163,0.71,0.1838,3
model-1601030795,1601030812.496,0.63,0.213,0.69,0.1876,3
model-1601030795,1601030812.516,0.66,0.2101,0.68,0.1909,3
model-1601030795,1601030812.536,0.73,0.1905,0.69,0.1898,3
model-1601030795,1601030812.558,0.68,0.2003,0.75,0.1905,3
model-1601030795,1601030812.578,0.7,0.1875,0.77,0.1915,3
model-1601030795,1601030812.598,0.76,0.1699,0.74,0.1891,3
model-1601030795,1601030812.619,0.68,0.2046,0.7,0.192,3
model-1601030795,1601030812.639,0.75,0.1779,0.65,0.2014,3
model-1601030795,1601030812.66,0.6,0.2419,0.63,0.2025,3
model-1601030795,1601030812.681,0.61,0.2308,0.69,0.1964,3
model-1601030795,1601030812.701,0.66,0.1943,0.68,0.1918,3
model-1601030795,1601030812.721,0.7,0.1915,0.74,0.187,3
model-1601030795,1601030812.742,0.65,0.2082,0.76,0.1863,3
model-1601030795,1601030812.763,0.67,0.2087,0.76,0.1852,3
model-1601030795,1601030812.784,0.68,0.1907,0.71,0.185,3
model-1601030795,1601030812.804,0.72,0.202,0.71,0.1874,3
model-1601030795,1601030812.824,0.64,0.1973,0.71,0.1923,3
model-1601030795,1601030812.844,0.67,0.2109,0.69,0.1958,3
model-1601030795,1601030812.866,0.74,0.2009,0.7,0.1901,3
model-1601030795,1601030812.886,0.72,0.1908,0.71,0.185,3
model-1601030795,1601030812.906,0.72,0.1875,0.76,0.1796,3
model-1601030795,1601030812.927,0.75,0.1778,0.76,0.1767,3
model-1601030795,1601030812.947,0.65,0.1926,0.76,0.1768,3
model-1601030795,1601030812.968,0.72,0.1922,0.74,0.1786,3
model-1601030795,1601030812.989,0.7,0.2014,0.73,0.1809,3
model-1601030795,1601030813.009,0.69,0.1904,0.72,0.1819,3
model-1601030795,1601030813.029,0.65,0.2187,0.71,0.1904,3
model-1601030795,1601030813.049,0.75,0.1667,0.68,0.1966,3
model-1601030795,1601030813.071,0.7,0.2001,0.7,0.1842,3
model-1601030795,1601030813.091,0.75,0.1744,0.75,0.1768,3
model-1601030795,1601030813.111,0.7,0.2026,0.75,0.1722,3
model-1601030795,1601030813.131,0.73,0.1905,0.75,0.176,3
model-1601030795,1601030813.151,0.74,0.1798,0.76,0.1704,3
model-1601030795,1601030813.173,0.62,0.2394,0.74,0.1731,3
model-1601030795,1601030813.193,0.77,0.1738,0.71,0.1772,3
model-1601030795,1601030813.213,0.73,0.1816,0.7,0.1824,3
model-1601030795,1601030813.233,0.65,0.2175,0.75,0.1758,3
model-1601030795,1601030813.253,0.67,0.2039,0.75,0.1721,3
model-1601030795,1601030813.275,0.63,0.2291,0.76,0.1702,3
model-1601030795,1601030813.295,0.71,0.184,0.75,0.1711,3
model-1601030795,1601030813.315,0.73,0.1832,0.76,0.1732,3
model-1601030795,1601030813.335,0.66,0.2089,0.74,0.1713,3
model-1601030795,1601030813.355,0.66,0.2084,0.74,0.1702,3
model-1601030795,1601030813.377,0.73,0.2062,0.75,0.1711,3
model-1601030795,1601030813.397,0.7,0.1955,0.74,0.1768,3
model-1601030795,1601030813.417,0.77,0.1932,0.76,0.1777,3
model-1601030795,1601030813.438,0.68,0.1919,0.76,0.1746,3
model-1601030795,1601030813.458,0.69,0.199,0.76,0.1744,3
model-1601030795,1601030813.48,0.7,0.1992,0.77,0.1708,3
model-1601030795,1601030813.5,0.74,0.1677,0.77,0.1713,3
model-1601030795,1601030813.52,0.72,0.1788,0.77,0.1703,3
model-1601030795,1601030813.54,0.69,0.1901,0.77,0.1676,3
model-1601030795,1601030813.561,0.65,0.2036,0.78,0.1671,3
model-1601030795,1601030813.582,0.7,0.1937,0.78,0.1672,3
model-1601030795,1601030813.602,0.76,0.1767,0.78,0.1671,3
model-1601030795,1601030813.623,0.67,0.1889,0.78,0.167,3
model-1601030795,1601030813.643,0.77,0.143,0.78,0.1679,3
model-1601030795,1601030813.659,0.65,0.2061,0.74,0.1741,3
model-1601030795,1601030813.682,0.72,0.2022,0.75,0.175,4
model-1601030795,1601030813.702,0.74,0.1665,0.77,0.1708,4
model-1601030795,1601030813.722,0.74,0.2,0.76,0.1703,4
model-1601030795,1601030813.743,0.7,0.2018,0.75,0.1708,4
model-1601030795,1601030813.763,0.72,0.1914,0.73,0.1724,4
model-1601030795,1601030813.785,0.76,0.1731,0.73,0.173,4
model-1601030795,1601030813.805,0.65,0.2137,0.73,0.1732,4
model-1601030795,1601030813.825,0.67,0.2043,0.75,0.1726,4
model-1601030795,1601030813.845,0.68,0.2231,0.78,0.1657,4
model-1601030795,1601030813.866,0.67,0.2121,0.75,0.1732,4
model-1601030795,1601030813.887,0.68,0.2006,0.76,0.1786,4
model-1601030795,1601030813.907,0.66,0.2229,0.75,0.1698,4
model-1601030795,1601030813.927,0.67,0.2154,0.79,0.1681,4
model-1601030795,1601030813.948,0.7,0.2024,0.73,0.1781,4
model-1601030795,1601030813.968,0.66,0.207,0.72,0.1909,4
model-1601030795,1601030813.989,0.63,0.2319,0.71,0.1919,4
model-1601030795,1601030814.01,0.68,0.2216,0.73,0.185,4
model-1601030795,1601030814.03,0.68,0.2025,0.74,0.1792,4
model-1601030795,1601030814.05,0.66,0.2144,0.72,0.1737,4
model-1601030795,1601030814.07,0.71,0.2149,0.76,0.1744,4
model-1601030795,1601030814.092,0.72,0.1821,0.76,0.1767,4
model-1601030795,1601030814.112,0.62,0.2292,0.74,0.1761,4
model-1601030795,1601030814.132,0.72,0.1861,0.73,0.1754,4
model-1601030795,1601030814.153,0.69,0.207,0.73,0.1804,4
model-1601030795,1601030814.173,0.64,0.2174,0.72,0.1888,4
model-1601030795,1601030814.195,0.64,0.2064,0.69,0.1939,4
model-1601030795,1601030814.215,0.73,0.196,0.71,0.1913,4
model-1601030795,1601030814.235,0.7,0.1874,0.74,0.1828,4
model-1601030795,1601030814.255,0.66,0.2113,0.73,0.1712,4
model-1601030795,1601030814.276,0.68,0.1972,0.75,0.1726,4
model-1601030795,1601030814.297,0.7,0.1977,0.71,0.1775,4
model-1601030795,1601030814.317,0.51,0.2586,0.77,0.1722,4
model-1601030795,1601030814.337,0.74,0.1937,0.78,0.1731,4
model-1601030795,1601030814.358,0.65,0.224,0.76,0.1769,4
model-1601030795,1601030814.378,0.71,0.1885,0.78,0.1741,4
model-1601030795,1601030814.399,0.66,0.1939,0.76,0.1713,4
model-1601030795,1601030814.42,0.69,0.1948,0.76,0.1706,4
model-1601030795,1601030814.44,0.71,0.1858,0.76,0.1704,4
model-1601030795,1601030814.46,0.79,0.1637,0.77,0.17,4
model-1601030795,1601030814.48,0.75,0.1918,0.75,0.1698,4
model-1601030795,1601030814.502,0.65,0.2228,0.76,0.1681,4
model-1601030795,1601030814.522,0.72,0.1922,0.79,0.1684,4
model-1601030795,1601030814.542,0.6,0.218,0.74,0.1785,4
model-1601030795,1601030814.563,0.67,0.2008,0.65,0.1898,4
model-1601030795,1601030814.583,0.72,0.187,0.66,0.1889,4
model-1601030795,1601030814.604,0.73,0.1798,0.74,0.1799,4
model-1601030795,1601030814.625,0.68,0.1891,0.78,0.1755,4
model-1601030795,1601030814.645,0.67,0.2058,0.78,0.17,4
model-1601030795,1601030814.665,0.74,0.1944,0.76,0.17,4
model-1601030795,1601030814.685,0.75,0.1912,0.76,0.1697,4
model-1601030795,1601030814.707,0.64,0.221,0.78,0.1711,4
model-1601030795,1601030814.727,0.71,0.1854,0.74,0.1805,4
model-1601030795,1601030814.747,0.66,0.2259,0.69,0.192,4
model-1601030795,1601030814.767,0.72,0.1748,0.7,0.1933,4
model-1601030795,1601030814.788,0.65,0.2266,0.71,0.1868,4
model-1601030795,1601030814.809,0.61,0.2419,0.77,0.1742,4
model-1601030795,1601030814.83,0.65,0.2232,0.8,0.1702,4
model-1601030795,1601030814.85,0.67,0.1881,0.78,0.1684,4
model-1601030795,1601030814.87,0.7,0.2062,0.8,0.1684,4
model-1601030795,1601030814.891,0.68,0.1931,0.79,0.1677,4
model-1601030795,1601030814.913,0.67,0.2179,0.8,0.1671,4
model-1601030795,1601030814.933,0.73,0.16,0.79,0.1674,4
model-1601030795,1601030814.953,0.79,0.1621,0.78,0.1689,4
model-1601030795,1601030814.974,0.69,0.2013,0.75,0.1737,4
model-1601030795,1601030814.994,0.64,0.2068,0.74,0.1792,4
model-1601030795,1601030815.016,0.67,0.1942,0.71,0.1855,4
model-1601030795,1601030815.037,0.78,0.1761,0.71,0.1881,4
model-1601030795,1601030815.057,0.69,0.1892,0.74,0.1795,4
model-1601030795,1601030815.077,0.74,0.1743,0.77,0.1726,4
model-1601030795,1601030815.098,0.77,0.17,0.77,0.1718,4
model-1601030795,1601030815.12,0.63,0.2109,0.79,0.1719,4
model-1601030795,1601030815.141,0.7,0.2113,0.79,0.1695,4
model-1601030795,1601030815.161,0.71,0.1987,0.78,0.1704,4
model-1601030795,1601030815.181,0.67,0.212,0.7,0.1777,4
model-1601030795,1601030815.202,0.71,0.1774,0.69,0.1841,4
model-1601030795,1601030815.224,0.7,0.1839,0.7,0.1782,4
model-1601030795,1601030815.244,0.78,0.1699,0.76,0.1696,4
